OBJECTID,INPUT_FID,NEAR_FID,DISTANCE
25775,1841,5,4488.937464092863600
25776,1841,2,6140.494406724842500
25777,1841,7,5965.347496652622800
25778,1841,6,7159.816765665295000
25779,1841,4,5321.636749048931100
25780,1841,3,4297.567645579486500
25781,1841,11,2762.785862591326800
25782,1841,1,3202.221123943984800
25783,1841,12,2619.529241631873400
25784,1841,9,3607.812447254340000
25785,1841,13,4836.876720449648900
25786,1841,0,5371.226332665027300
25787,1841,10,7140.393927788575600
25788,1841,8,8832.392849689116700
25789,1842,5,2116.919785073269800
25790,1842,2,2171.220592834215900
25791,1842,7,2023.832494016282000
25792,1842,6,3825.961331988412000
25793,1842,4,1982.226715801466100
25794,1842,3,2628.749284318574200
25795,1842,11,2722.251014297764000
25796,1842,1,4427.770736414015100
25797,1842,12,6417.262551192586200
25798,1842,9,6691.788422444682500
25799,1842,13,9063.138490101859100
25800,1842,0,9177.004784058985000
25801,1842,10,11187.201428672339000
25802,1842,8,13002.027210838798000
25803,1843,5,3682.601601953763300
25804,1843,2,4580.148208647901800
25805,1843,7,4406.106873779986900
25806,1843,6,5597.332942699356900
25807,1843,4,3750.365759146603500
25808,1843,3,2762.377538201091700
25809,1843,11,1217.822406870810900
25810,1843,1,2271.762565542352100
25811,1843,12,3193.294831760418700
25812,1843,9,3752.532156370854000
25813,1843,13,5784.303874590149500
25814,1843,0,6033.537068420779200
25815,1843,10,7981.417045574435200
25816,1843,8,9765.529836701183700
25817,1844,5,3313.201153826006200
25818,1844,2,4496.021238381969900
25819,1844,7,4319.891244436171300
25820,1844,6,5613.670487036299200
25821,1844,4,3706.636894105504300
25822,1844,3,2846.179826837275000
25823,1844,11,1334.695255300068500
25824,1844,1,2614.343051164462800
25825,1844,12,3533.696934896498100
25826,1844,9,4128.625271119478400
25827,1844,13,6094.729369567516200
25828,1844,0,6381.612071294475800
25829,1844,10,8313.097339187870600
25830,1844,8,10086.689726949375000
25831,1845,5,3767.764989602229400
25832,1845,2,4311.188614091805900
25833,1845,7,4139.186294042346200
25834,1845,6,5272.261890071806200
25835,1845,4,3459.976049991185800
25836,1845,3,2419.110507529176600
25837,1845,11,876.799342275160260
25838,1845,1,1994.923774767124800
25839,1845,12,3235.310045716959400
25840,1845,9,3679.800982111483300
25841,1845,13,5868.044344149778200
25842,1845,0,6044.740501081316300
25843,1845,10,8023.396926770810800
25844,1845,8,9824.451706532774600
25845,1846,5,4478.693220600790500
25846,1846,2,6381.882979476149600
25847,1846,7,6205.768019361985400
25848,1846,6,7451.075000122726100
25849,1846,4,5583.224637397818700
25850,1846,3,4605.966800234462400
25851,1846,11,3063.790011795958900
25852,1846,1,3567.958838016684200
25853,1846,12,2858.859187069530900
25854,1846,9,3899.107862822684200
25855,1846,13,4937.870529596393700
25856,1846,0,5543.523704165226300
25857,1846,10,7254.240320504515700
25858,1846,8,8912.460803647172700
25859,1847,5,2001.590212630572800
25860,1847,2,2808.157081269592300
25861,1847,7,2638.276278998525900
25862,1847,6,4313.386313556417900
25863,1847,4,2315.928022875149500
25864,1847,3,2400.130791492280000
25865,1847,11,1982.488551578996300
25866,1847,1,3773.551084065774400
25867,1847,12,5544.078295323892200
25868,1847,9,5907.260947288514200
25869,1847,13,8171.344857725408500
25870,1847,0,8341.109829959854300
25871,1847,10,10330.518394562150000
25872,1847,8,12133.295884633433000
25873,1848,5,3426.931498315779700
25874,1848,2,5435.845747355439900
25875,1848,7,5258.841459589880300
25876,1848,6,6632.453612879514400
25877,1848,4,4691.842867289620700
25878,1848,3,3890.383003732235500
25879,1848,11,2374.230412182314500
25880,1848,1,3409.746390664929100
25881,1848,12,3555.895508304078700
25882,1848,9,4408.236843162745600
25883,1848,13,5887.498779528129500
25884,1848,0,6369.961216207027100
25885,1848,10,8181.939146299722800
25886,1848,8,9887.734344047015800
25887,1849,5,3501.559515439821600
25888,1849,2,2834.520069340252100
25889,1849,7,2664.837964705397100
25890,1849,6,3831.440730040060800
25891,1849,4,1974.525655821223800
25892,1849,3,1133.908400480324600
25893,1849,11,688.275566814040420
25894,1849,1,2291.779069145632500
25895,1849,12,4451.279103363672200
25896,1849,9,4590.469001922904700
25897,1849,13,7114.274649134417800
25898,1849,0,7117.841742837471400
25899,1849,10,9151.434245721695300
25900,1849,8,10982.070059275693000
25901,1850,5,1591.279084285305500
25902,1850,2,2853.996905525521500
25903,1850,7,2746.139060964566400
25904,1850,6,4561.085223487645600
25905,1850,4,2915.994654946642200
25906,1850,3,3687.378595781650800
25907,1850,11,3670.922978587308500
25908,1850,1,5428.505727162137200
25909,1850,12,7245.873943893932800
25910,1850,9,7618.944043857844000
25911,1850,13,9856.402541527291800
25912,1850,0,10053.232514465923000
25913,1850,10,12035.871998219431000
25914,1850,8,13832.004344532483000
25915,1851,5,2501.898057397003400
25916,1851,2,3068.155691818435600
25917,1851,7,2891.470072608748100
25918,1851,6,4398.217599373815600
25919,1851,4,2395.679073122487800
25920,1851,3,2062.980127984729300
25921,1851,11,1323.079904141950000
25922,1851,1,3126.644595460825700
25923,1851,12,4864.743036145345300
25924,1851,9,5221.157145483929500
25925,1851,13,7500.194504273013100
25926,1851,0,7655.091175733628900
25927,1851,10,9648.031332806025600
25928,1851,8,11454.007604735254000
25929,1852,5,3017.324599911269600
25930,1852,2,3446.726613644540100
25931,1852,7,3270.670402183988200
25932,1852,6,4603.112566504795700
25933,1852,4,2665.456034244669800
25934,1852,3,1959.821775384039700
25935,1852,11,776.759693665535220
25936,1852,1,2559.199508577516100
25937,1852,12,4227.471479115706600
25938,1852,9,4584.844710129827900
25939,1852,13,6868.976259615729800
25940,1852,0,7013.463362700739700
25941,1852,10,9008.007432326599900
25942,1852,8,10815.987033271012000
25943,1853,5,3577.049305056009900
25944,1853,2,4682.027527598888800
25945,1853,7,4506.851984306231300
25946,1853,6,5742.388757605065600
25947,1853,4,3869.572521375208000
25948,1853,3,2928.046090689268600
25949,1853,11,1387.593691412721500
25950,1853,1,2470.425800083259700
25951,1853,12,3261.922535236981700
25952,1853,9,3875.922285962516500
25953,1853,13,5821.958968045933900
25954,1853,0,6110.904570662860400
25955,1853,10,8040.054002677252400
25956,1853,8,9813.476921531846500
25957,1854,5,4526.714021451601200
25958,1854,2,3466.632289391885500
25959,1854,7,3318.028551126868500
25960,1854,6,4036.249407038664200
25961,1854,4,2544.317842362611400
25962,1854,3,1176.233971501859700
25963,1854,11,822.933011131079750
25964,1854,1,1248.395644436584200
25965,1854,12,3707.634850761460700
25966,1854,9,3649.001267953137800
25967,1854,13,6335.544233632639600
25968,1854,0,6215.360491039988100
25969,1854,10,8264.670731907628600
25970,1854,8,10104.607502673836000
25971,1855,5,2813.982584202605700
25972,1855,2,3002.554540523377500
25973,1855,7,2825.717749860880800
25974,1855,6,4241.854308944464700
25975,1855,4,2263.744544651976000
25976,1855,3,1784.878688653058800
25977,1855,11,1041.941852645597000
25978,1855,1,2837.247421622853400
25979,1855,12,4681.325503801897900
25980,1855,9,4983.151218625328500
25981,1855,13,7331.019930528517800
25982,1855,0,7445.327305184627200
25983,1855,10,9451.277156879521500
25984,1855,8,11265.321722095501000
25985,1856,5,3216.618418976546300
25986,1856,2,3361.465323524036600
25987,1856,7,3186.963767698376600
25988,1856,6,4453.230002898319100
25989,1856,4,2547.971776261223100
25990,1856,3,1755.117082266524400
25991,1856,11,568.695873634509670
25992,1856,1,2369.208366414652100
25993,1856,12,4159.211559674745300
25994,1856,9,4460.503312957434900
25995,1856,13,6812.556865363742000
25996,1856,0,6918.565001575511800
25997,1856,10,8925.437180145931100
25998,1856,8,10740.721073755287000
25999,1857,5,4850.341643754313700
26000,1857,2,3766.220289712820000
26001,1857,7,3623.195474729277100
26002,1857,6,4226.389776532682800
26003,1857,4,2844.030608507022900
26004,1857,3,1438.742759612300200
26005,1857,11,1088.314677736970500
26006,1857,1,894.620497945326630
26007,1857,12,3444.603729064916900
26008,1857,9,3317.951574653099200
26009,1857,13,6047.865043744640400
26010,1857,0,5890.226698089893000
26011,1857,10,7941.625854139189900
26012,1857,8,9782.751396791345500
26013,1858,5,4231.532135401455000
26014,1858,2,5242.803540462740800
26015,1858,7,5070.385636238939700
26016,1858,6,6181.022622448139400
26017,1858,4,4391.979386629804100
26018,1858,3,3303.846688474380700
26019,1858,11,1786.406785926304100
26020,1858,1,2302.095175187352200
26021,1858,12,2589.968121616110700
26022,1858,9,3293.659445807156800
26023,1858,13,5127.902566394391200
26024,1858,0,5442.359065980485000
26025,1858,10,7354.586944965377400
26026,1858,8,9122.165698498918600
26027,1859,5,2999.154545129399600
26028,1859,2,2879.469289954926800
26029,1859,7,2703.462826507446200
26030,1859,6,4065.791373265178200
26031,1859,4,2106.423055381271800
26032,1859,3,1568.756318463758800
26033,1859,11,941.926497465827080
26034,1859,1,2706.312273089936800
26035,1859,12,4659.704567563335300
26036,1859,9,4909.682507823952600
26037,1859,13,7317.525948163781300
26038,1859,0,7396.346101213793200
26039,1859,10,9412.665975400981600
26040,1859,8,11232.918821483712000
26041,1860,5,4400.646926542728600
26042,1860,2,5555.621667031602600
26043,1860,7,5382.909948912349100
26044,1860,6,6493.841183007140900
26045,1860,4,4706.761161856963600
26046,1860,3,3613.838034231001500
26047,1860,11,2100.901842654936900
26048,1860,1,2498.155443752525100
26049,1860,12,2437.958282071867000
26050,1860,9,3240.288162861326800
26051,1860,13,4911.480752051214900
26052,1860,0,5283.153039520218000
26053,1860,10,7162.449554670391100
26054,1860,8,8913.671363160061400
26055,1861,5,3565.368663359273300
26056,1861,2,3888.400154968557200
26057,1861,7,3716.053215911614600
26058,1861,6,4880.294967414063600
26059,1861,4,3042.840403997958700
26060,1861,3,2059.134238335360400
26061,1861,11,528.320856164694530
26062,1861,1,2043.761224897744600
26063,1861,12,3600.827149386663700
26064,1861,9,3959.492320628211000
26065,1861,13,6248.815638627612300
26066,1861,0,6381.082560343661500
26067,1861,10,8377.406087237815900
26068,1861,8,10187.540107405574000
26069,1862,5,2076.434786804582000
26070,1862,2,2723.366855168917500
26071,1862,7,2552.902880824013200
26072,1862,6,4223.260444850067000
26073,1862,4,2225.147005528210200
26074,1862,3,2323.371771629752400
26075,1862,11,1955.834669682528800
26076,1862,1,3739.099486829498300
26077,1862,12,5550.002584152332000
26078,1862,9,5894.758413567218700
26079,1862,13,8182.903279244344000
26080,1862,0,8339.308702739173900
26081,1862,10,10333.570524778272000
26082,1862,8,12139.346590889378000
26083,1863,5,4524.860800562612900
26084,1863,2,4118.572148064548900
26085,1863,7,3961.056506905572400
26086,1863,6,4778.175973766644300
26087,1863,4,3204.719033891779400
26088,1863,3,1899.332774157427400
26089,1863,11,808.584464275324190
26090,1863,1,1062.112157475144200
26091,1863,12,3056.318656935308400
26092,1863,9,3168.501246301155300
26093,1863,13,5711.784854886065700
26094,1863,0,5688.319672156531900
26095,1863,10,7723.023871453820900
26096,1863,8,9555.163470794310300
26097,1864,5,2138.013429693949500
26098,1864,2,2125.711613079251900
26099,1864,7,1986.081952297500300
26100,1864,6,3800.986151767554500
26101,1864,4,2007.361784301595900
26102,1864,3,2732.844096822579100
26103,1864,11,2876.227463990516800
26104,1864,1,4571.497282771713800
26105,1864,12,6577.106108442509100
26106,1864,9,6845.554412771429300
26107,1864,13,9223.639200921084900
26108,1864,0,9334.284578851260400
26109,1864,10,11345.755575835479000
26110,1864,8,13161.259186293813000
26111,1865,5,4044.393350504480600
26112,1865,2,4179.467666350804400
26113,1865,7,4011.986150351453000
26114,1865,6,5031.215796854096900
26115,1865,4,3297.368492377701400
26116,1865,3,2147.216175948671700
26117,1865,11,671.130433425891970
26118,1865,1,1617.871545139136500
26119,1865,12,3153.753994545429100
26120,1865,9,3471.267109978190100
26121,1865,13,5812.253935040206700
26122,1865,0,5908.755816563464600
26123,1865,10,7914.548252128077400
26124,1865,8,9730.777857617695200
26125,1866,5,2955.880025505265200
26126,1866,2,2907.014049935299200
26127,1866,7,2730.746061931560200
26128,1866,6,4106.235572489664300
26129,1866,4,2141.951830742905700
26130,1866,3,1618.818142936834000
26131,1866,11,961.696513739710780
26132,1866,1,2735.680422543768100
26133,1866,12,4663.829501968160900
26134,1866,9,4925.954693705017200
26135,1866,13,7320.085540283093000
26136,1866,0,7407.160030779909000
26137,1866,10,9421.183046196383700
26138,1866,8,11240.063451957267000
26139,1867,5,3458.114678138424600
26140,1867,2,5169.434349733656700
26141,1867,7,4992.657814886402800
26142,1867,6,6322.069794894012400
26143,1867,4,4401.428337274108300
26144,1867,3,3553.580326298139000
26145,1867,11,2027.835451798959000
26146,1867,1,3070.711387700091600
26147,1867,12,3410.120635781758200
26148,1867,9,4191.423312625958700
26149,1867,13,5832.485351592451500
26150,1867,0,6250.078069043932400
26151,1867,10,8106.125927325239000
26152,1867,8,9837.832151760558200
26153,1868,5,1986.514654713273100
26154,1868,2,2446.232137375236600
26155,1868,7,2286.152677672581800
26156,1868,6,4042.778327228355900
26157,1868,4,2107.063249509358200
26158,1868,3,2510.486386006204600
26159,1868,11,2392.835000544520900
26160,1868,1,4143.138936121674300
26161,1868,12,6039.086804064308100
26162,1868,9,6354.290216940674300
26163,1868,13,8676.929969090206200
26164,1868,0,8817.394859418380300
26165,1868,10,10818.296959668045000
26166,1868,8,12627.612017711332000
26167,1869,5,4047.474281369178700
26168,1869,2,5141.054690442876600
26169,1869,7,4967.511055752870600
26170,1869,6,6120.593239972853600
26171,1869,4,4302.550907358301600
26172,1869,3,3257.109097003632500
26173,1869,11,1722.585916998601500
26174,1869,1,2392.647120826956300
26175,1869,12,2773.787009925441900
26176,1869,9,3472.402502337127300
26177,1869,13,5304.042228351453600
26178,1869,0,5626.195797860774300
26179,1869,10,7535.448641769770800
26180,1869,8,9300.393958960648900
26181,1870,5,2236.563046287852600
26182,1870,2,2775.969469039067900
26183,1870,7,2602.195779514718200
26184,1870,6,4219.872302866003300
26185,1870,4,2210.152117718981100
26186,1870,3,2177.474618965861700
26187,1870,11,1734.734703335212800
26188,1870,1,3521.530255867958700
26189,1870,12,5334.845927185989200
26190,1870,9,5672.672202967319200
26191,1870,13,7971.404651334551100
26192,1870,0,8119.964650499693600
26193,1870,10,10116.432420762667000
26194,1870,8,11923.864388732922000
26195,1871,5,3613.367922460012300
26196,1871,2,5075.890007872507300
26197,1871,7,4899.792172773515600
26198,1871,6,6173.817697245249300
26199,1871,4,4282.041121412197800
26200,1871,3,3369.996800181061200
26201,1871,11,1830.585817040258000
26202,1871,1,2802.291951166574100
26203,1871,12,3218.862024600543500
26204,1871,9,3957.837904217749400
26205,1871,13,5692.134185180753800
26206,1871,0,6067.663523180087400
26207,1871,10,7949.036948955637900
26208,1871,8,9696.116921298957100
26209,1872,5,4245.506411658937400
26210,1872,2,3582.958315827972900
26211,1872,7,3424.888409445049100
26212,1872,6,4291.895350133515400
26213,1872,4,2670.791934525908300
26214,1872,3,1400.366242750320500
26215,1872,11,471.563672380498760
26216,1872,1,1378.337485404224500
26217,1872,12,3592.305867755065300
26218,1872,9,3661.025011695468900
26219,1872,13,6245.947281314640300
26220,1872,0,6200.823718690472600
26221,1872,10,8240.916638523980500
26222,1872,8,10075.717860510893000
26223,1873,5,4172.516629140157400
26224,1873,2,5926.358048941681800
26225,1873,7,5750.342754994194400
26226,1873,6,6998.175000621782600
26227,1873,4,5126.564714456732900
26228,1873,3,4160.757603532969400
26229,1873,11,2616.742199995990600
26230,1873,1,3238.700511825982200
26231,1873,12,2894.364870922366700
26232,1873,9,3839.710145820544300
26233,1873,13,5151.020866162261900
26234,1873,0,5669.910442806475700
26235,1873,10,7452.188206867526800
26236,1873,8,9147.912756388384900
26237,1874,5,4680.739992716255100
26238,1874,2,4007.854480115455800
26239,1874,7,3855.754893455756700
26240,1874,6,4584.894212338603200
26241,1874,4,3087.324583761728700
26242,1874,3,1732.749644348825800
26243,1874,11,904.356721193253860
26244,1874,1,900.129610957624320
26245,1874,12,3158.711964659123200
26246,1874,9,3166.950748775996500
26247,1874,13,5796.790529867628700
26248,1874,0,5715.991688088560300
26249,1874,10,7760.050493283942200
26250,1874,8,9597.209050039929900
26251,1875,5,3615.398315600814400
26252,1875,2,3385.166882956818000
26253,1875,7,3215.605613585063100
26254,1875,6,4334.618735252847700
26255,1875,4,2519.448215335363800
26256,1875,3,1520.849264665294200
26257,1875,11,186.551300278774080
26258,1875,1,1985.063325614178200
26259,1875,12,3938.493376896020000
26260,1875,9,4153.723910865922300
26261,1875,13,6601.238256141994500
26262,1875,0,6648.604356465884800
26263,1875,10,8670.990283118280800
26264,1875,8,10495.504943315475000
26265,1876,5,3559.051538703137300
26266,1876,2,4100.022560605302700
26267,1876,7,3926.775392306319600
26268,1876,6,5109.522861071576700
26269,1876,4,3262.930083315769900
26270,1876,3,2288.240857055635800
26271,1876,11,751.220116759424510
26272,1876,1,2120.277494894425700
26273,1876,12,3483.292047737163600
26274,1876,9,3907.684959082641400
26275,1876,13,6117.201995310124400
26276,1876,0,6288.504740175482800
26277,1876,10,8270.382408017343600
26278,1876,8,10072.611603419593000
26279,1877,5,4152.745933986490900
26280,1877,2,4207.825137440380800
26281,1877,7,4041.899636175322900
26282,1877,6,5023.594076099526300
26283,1877,4,3318.202095976483600
26284,1877,3,2133.993285740646600
26285,1877,11,705.613275647589150
26286,1877,1,1507.813075741417600
26287,1877,12,3085.122511664084900
26288,1877,9,3376.049243306902100
26289,1877,13,5746.399800609411600
26290,1877,0,5825.589648797190400
26291,1877,10,7836.168566176110300
26292,1877,8,9655.137536756070400
26293,1878,5,3883.539884461961300
26294,1878,2,4836.460154947887500
26295,1878,7,4663.001518757866500
26296,1878,6,5823.225480324022100
26297,1878,4,3998.136494748599500
26298,1878,3,2967.927912282218100
26299,1878,11,1427.653559318363200
26300,1878,1,2265.653951522971100
26301,1878,12,2959.826327368225100
26302,1878,9,3572.330151610719900
26303,1878,13,5532.958116267476700
26304,1878,0,5807.130870343826200
26305,1878,10,7741.976056675247500
26306,1878,8,9519.868778650026800
26307,1879,5,3173.490037270423700
26308,1879,2,2776.046255683350000
26309,1879,7,2601.557918264123100
26310,1879,6,3906.950720140319800
26311,1879,4,1971.231617862643400
26312,1879,3,1369.432693374981200
26313,1879,11,887.242329976678550
26314,1879,1,2595.671129907636000
26315,1879,12,4648.607825247455400
26316,1879,9,4849.482015156798300
26317,1879,13,7310.735904461184900
26318,1879,0,7356.513754495134900
26319,1879,10,9381.330091949521400
26320,1879,8,11206.647233580177000
26321,1880,5,3654.033563029635400
26322,1880,2,4217.667600613107400
26323,1880,7,4044.890815320317000
26324,1880,6,5206.615468026943700
26325,1880,4,3374.641266074109400
26326,1880,3,2369.413100432214800
26327,1880,11,825.181739167463430
26328,1880,1,2070.702905390324300
26329,1880,12,3358.861667598971500
26330,1880,9,3799.250111830862800
26331,1880,13,5990.411219782516100
26332,1880,0,6168.337423476267800
26333,1880,10,8147.117077522198100
26334,1880,8,9947.917817710840600
26335,1881,5,3040.097331283703200
26336,1881,2,4556.615770469701600
26337,1881,7,4379.663086516348800
26338,1881,6,5753.854994222822800
26339,1881,4,3807.640737279713400
26340,1881,3,3052.440483098893300
26341,1881,11,1589.198900911179600
26342,1881,1,2950.198119023299600
26343,1881,12,3783.045238807656000
26344,1881,9,4428.689025740734000
26345,1881,13,6302.649175403372300
26346,1881,0,6635.310272314622100
26347,1881,10,8543.834706827048600
26348,1881,8,10303.244248175732000
26349,1882,5,2449.545437182057900
26350,1882,2,2608.515338235924900
26351,1882,7,2433.041792491170300
26352,1882,6,4015.440497083636300
26353,1882,4,2003.917416784969200
26354,1882,3,1955.383248674180500
26355,1882,11,1625.528991063047900
26356,1882,1,3386.325287661941700
26357,1882,12,5297.650193571757000
26358,1882,9,5588.214507708530600
26359,1882,13,7945.744871658784200
26360,1882,0,8060.129032980700700
26361,1882,10,10067.725663400794000
26362,1882,8,11882.030680406711000
26363,1883,5,2868.375101747230900
26364,1883,2,3251.852740162006700
26365,1883,7,3075.198418340392400
26366,1883,6,4459.380855952217600
26367,1883,4,2496.477728725142700
26368,1883,3,1907.454607022380500
26369,1883,11,921.332516762165140
26370,1883,1,2724.518204313427800
26371,1883,12,4460.380650045351100
26372,1883,9,4800.793900144068200
26373,1883,13,7103.650483187691000
26374,1883,0,7240.847203723093100
26375,1883,10,9238.669304183737000
26376,1883,8,11048.196183439728000
26377,1884,5,2108.026558754036600
26378,1884,2,2215.110039272446100
26379,1884,7,2062.446468404510600
26380,1884,6,3850.896993647564600
26381,1884,4,1972.379680036355700
26382,1884,3,2552.163184409242600
26383,1884,11,2602.724796847072900
26384,1884,1,4316.643638813708100
26385,1884,12,6292.435358693738600
26386,1884,9,6572.064111357947700
26387,1884,13,8937.733543383268600
26388,1884,0,9054.309607055372900
26389,1884,10,11063.433008983267000
26390,1884,8,12877.687939041121000
26391,1885,5,4662.947846546590000
26392,1885,2,3955.063535192301100
26393,1885,7,3803.249154633701000
26394,1885,6,4531.541150498538600
26395,1885,4,3034.334151169000100
26396,1885,3,1678.689557335854900
26397,1885,11,881.357484601382450
26398,1885,1,925.197733245917220
26399,1885,12,3211.942168781591100
26400,1885,9,3212.797363088842300
26401,1885,13,5849.014655852432000
26402,1885,0,5764.106446047614600
26403,1885,10,7808.821673705176200
26404,1885,8,9646.319876503805100
26405,1886,5,1972.674238445681600
26406,1886,2,2744.088315603641100
26407,1886,7,2575.825268228111800
26408,1886,6,4269.643673309278700
26409,1886,4,2280.460333965007500
26410,1886,3,2427.533934621800200
26411,1886,11,2067.788594028088900
26412,1886,1,3853.324994030017900
26413,1886,12,5645.262762910559100
26414,1886,9,6001.208479925258900
26415,1886,13,8273.982720953783400
26416,1886,0,8439.802819871938500
26417,1886,10,10430.911783883315000
26418,1886,8,12234.597764538603000
26419,1887,5,3353.236432579126400
26420,1887,2,2383.748698913868300
26421,1887,7,2211.584363972800500
26422,1887,6,3483.535447409550700
26423,1887,4,1554.788459930492500
26424,1887,3,1061.052981611758000
26425,1887,11,1160.072896662195000
26426,1887,1,2689.095396827715800
26427,1887,12,4921.352408541506500
26428,1887,9,5034.282619121323500
26429,1887,13,7583.927377714821000
26430,1887,0,7572.943972804748200
26431,1887,10,9610.299268212807900
26432,1887,8,11442.942076114074000
26433,1888,5,4123.656312205283900
26434,1888,2,3859.444064672912200
26435,1888,7,3695.960344302322500
26436,1888,6,4646.416002011425000
26437,1888,4,2961.177977012064700
26438,1888,3,1756.332813875989100
26439,1888,11,415.525844779003360
26440,1888,1,1453.475209794073400
26441,1888,12,3369.350157011687800
26442,1888,9,3555.177969715873600
26443,1888,13,6032.289611588616000
26444,1888,0,6054.486155262740800
26445,1888,10,8080.893493217411600
26446,1888,8,9908.224018463603000
26447,1889,5,3620.481152231702300
26448,1889,2,4638.370752521354000
26449,1889,7,4463.633758660477700
26450,1889,6,5680.932844622986500
26451,1889,4,3818.562818564907500
26452,1889,3,2857.732703753386000
26453,1889,11,1314.941993400869300
26454,1889,1,2386.662656378913700
26455,1889,12,3231.567355308677600
26456,1889,9,3823.082942588466300
26457,1889,13,5805.193303929300800
26458,1889,0,6077.559368080766900
26459,1889,10,8014.726254237855800
26460,1889,8,9792.739933307804700
26461,1890,5,4259.556583050843100
26462,1890,2,3460.778690259027400
26463,1890,7,3304.411620434829700
26464,1890,6,4151.737444451635400
26465,1890,4,2545.716214760717300
26466,1890,3,1260.683134732350900
26467,1890,11,529.491055336640560
26468,1890,1,1415.977223877194800
26469,1890,12,3708.078147173608200
26470,1890,9,3744.261577727651500
26471,1890,13,6357.350411523233600
26472,1890,0,6293.271229258067300
26473,1890,10,8336.449780258361000
26474,1890,8,10172.937972957476000
26475,1891,5,4079.594496092689000
26476,1891,2,3813.797683154876300
26477,1891,7,3649.833402167058000
26478,1891,6,4613.311951046146500
26479,1891,4,2917.366641717323500
26480,1891,3,1725.102671083380300
26481,1891,11,362.376851240190830
26482,1891,1,1496.506263025338300
26483,1891,12,3420.627274007280900
26484,1891,9,3608.160232213140700
26485,1891,13,6083.695478455997500
26486,1891,0,6107.556179101002300
26487,1891,10,8133.770970632201200
26488,1891,8,9960.945963024858400
26489,1892,5,2767.057360361064200
26490,1892,2,2201.525489986833700
26491,1892,7,2024.905515852969300
26492,1892,6,3580.918435443529200
26493,1892,4,1569.334769762688700
26494,1892,3,1651.042878356792900
26495,1892,11,1689.208659886571200
26496,1892,1,3347.873429462348200
26497,1892,12,5445.974060146642800
26498,1892,9,5645.208770566152500
26499,1892,13,8106.602729694576700
26500,1892,0,8158.081117477288000
26501,1892,10,10183.370599979136000
26502,1892,8,12008.399593196618000
26503,1893,5,1712.854334759477500
26504,1893,2,2587.897799897802500
26505,1893,7,2466.305541924034100
26506,1893,6,4289.116340257523000
26507,1893,4,2572.443277175194900
26508,1893,3,3303.564741542998900
26509,1893,11,3312.429559669676600
26510,1893,1,5057.671007693503300
26511,1893,12,6928.568518247679100
26512,1893,9,7271.028406859311000
26513,1893,13,9552.573555912520500
26514,1893,0,9722.548605861495200
26515,1893,10,11714.867516371454000
26516,1893,8,13517.686237873449000
26517,1894,5,1893.830161964911400
26518,1894,2,2903.596236872029300
26519,1894,7,2734.925773189482700
26520,1894,6,4421.093117050050800
26521,1894,4,2426.629752451474400
26522,1894,3,2510.916355086141300
26523,1894,11,2047.388397892597400
26524,1894,1,3844.850716382647500
26525,1894,12,5567.571294006270400
26526,1894,9,5952.973050324078900
26527,1894,13,8187.058946013537000
26528,1894,0,8373.453074507286100
26529,1894,10,10356.623971393956000
26530,1894,8,12155.496654778033000
26531,1895,5,3695.326822944629400
26532,1895,2,2814.774723544546300
26533,1895,7,2649.187133618592300
26534,1895,6,3729.758263769706400
26535,1895,4,1929.811100246435000
26536,1895,3,964.588663373025270
26537,1895,11,698.293056875413190
26538,1895,1,2158.439694776365300
26539,1895,12,4408.263111226763600
26540,1895,9,4497.108101407217000
26541,1895,13,7068.162306479240200
26542,1895,0,7038.997295708349200
26543,1895,10,9078.439955743726400
26544,1895,8,10912.527637221790000
26545,1896,5,2973.368245132644500
26546,1896,2,4736.599209161635400
26547,1896,7,4559.603720056847100
26548,1896,6,5966.661830089179600
26549,1896,4,4007.387405595161000
26550,1896,3,3287.870258550543900
26551,1896,11,1832.760796274672700
26552,1896,1,3165.614507514430900
26553,1896,12,3854.519428736005500
26554,1896,9,4554.416750636255500
26555,1896,13,6329.189591552436500
26556,1896,0,6705.059779834956300
26557,1896,10,8588.975571524431900
26558,1896,8,10333.856853090039000
26559,1897,5,4120.011855513881500
26560,1897,2,4898.420694860507000
26561,1897,7,4726.973176634759500
26562,1897,6,5819.014642343482600
26563,1897,4,4040.030247175491200
26564,1897,3,2941.243122277124700
26565,1897,11,1426.564570796190800
26566,1897,1,2057.407417501740800
26567,1897,12,2743.875947349568800
26568,1897,9,3326.483374790316700
26569,1897,13,5340.440267533260300
26570,1897,0,5584.761984703797700
26571,1897,10,7532.385224548147600
26572,1897,8,9318.128323504297400
26573,1898,5,2560.470645769838500
26574,1898,2,2260.609784411176000
26575,1898,7,2085.918509965687500
26576,1898,6,3704.729967867995600
26577,1898,4,1698.736637678264700
26578,1898,3,1864.371988780118700
26579,1898,11,1829.369082884522000
26580,1898,1,3526.029988400934600
26581,1898,12,5562.169120149442300
26582,1898,9,5796.694810207367500
26583,1898,13,8218.590134463343900
26584,1898,0,8295.927431418029300
26585,1898,10,10314.863938726323000
26586,1898,8,12135.893220666201000
26587,1899,5,2531.786396392723400
26588,1899,2,2282.574382289909900
26589,1899,7,2108.146459456830100
26590,1899,6,3731.710439389194100
26591,1899,4,1726.402535761027600
26592,1899,3,1890.939748221711200
26593,1899,11,1836.965989654564500
26594,1899,1,3540.151895100857900
26595,1899,12,5564.697135332264200
26596,1899,9,5805.295502801880500
26597,1899,13,8220.256661789066100
